pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	SemEval_set
4541	Chronische lage rugpijn: Pt staat op continue morfine PCA. 	 Patiënt heeft een tolerantie voor opioïden 	NEUTRAL	0	TRAIN
4542	Het kind had progressieve ademnood en werd naar de neonatale intensive care gebracht. 	 De baby had moeite met ademhalen 	ENTAILMENT	0	TRAIN
4543	Het kind had progressieve ademnood en werd naar de neonatale intensive care gebracht. 	 Het kind had geen symptomen en werd naar huis ontslagen 	CONTRADICTION	0	TRAIN
4544	Het kind had progressieve ademnood en werd naar de neonatale intensive care gebracht. 	 Het kind was prematuur 	NEUTRAL	0	TRAIN
4545	Alle inheemse vaten zijn afgesloten. 	 De patiënt heeft atherosclerose 	ENTAILMENT	0	TRAIN
4546	Alle inheemse vaten zijn afgesloten. 	 De vaten leken normaal 	CONTRADICTION	0	TRAIN
4547	Alle inheemse vaten zijn afgesloten. 	 De patiënt heeft een voorgeschiedenis van coronaire hartziekte 	NEUTRAL	0	TRAIN
4548	45M gevonden op stoep s/p assault. 	 patiënt had trauma 	ENTAILMENT	0	TRAIN
4549	45M gevonden op stoep s/p assault. 	 patiënt heeft geen voorgeschiedenis van trauma 	CONTRADICTION	0	TRAIN
4550	45M gevonden op stoep s/p assault. 	 patiënt is verdwaald 	NEUTRAL	0	TRAIN
4551	Geen recente koorts, koude rillingen of rillingen. 	 patiënt ontkent tekenen van systemische infectie 	ENTAILMENT	0	TRAIN
4552	Geen recente koorts, koude rillingen of rillingen. 	 patiënt heeft koorts 	CONTRADICTION	0	TRAIN
4553	Geen recente koorts, koude rillingen of rillingen. 	 patiënt ontkent gewichtsverlies 	NEUTRAL	0	TRAIN
4554	Ze viel op de dag van opname achterover op de trap en stootte haar achterhoofd, waarbij ze een snijwond opliep. 	 Ze had hoofdtrauma 	ENTAILMENT	0	TRAIN
4555	Ze viel op de dag van opname achterover op de trap en stootte haar achterhoofd, waarbij ze een snijwond opliep. 	 Haar hoofd is normocephalisch, atraumatisch 	CONTRADICTION	0	TRAIN
4556	Ze viel op de dag van opname achterover op de trap en stootte haar achterhoofd, waarbij ze een snijwond opliep. 	 Ze heeft een subduraal hematoom 	NEUTRAL	0	TRAIN
4557	Kleincellige longkanker in de rechter bovenkwab, status na resectie. 	 patiënt heeft een voorgeschiedenis van kanker 	ENTAILMENT	0	TRAIN
4558	Kleincellige longkanker in de rechter bovenkwab, status na resectie. 	 patiënt heeft geen voorgeschiedenis van kanker 	CONTRADICTION	0	TRAIN
4559	Kleincellige longkanker in de rechter bovenkwab, status na resectie. 	 patiënt diffuse gemetastaseerde ziekte 	NEUTRAL	0	TRAIN
4560	[**Achternaam bekende patiënt **] is een 60-jarige man met een bekende coronaire hartziekte. 	 Patiënt heeft een chronische medische aandoening 	ENTAILMENT	0	TRAIN
4561	[**Achternaam bekende patiënt **] is een 60-jarige man met een bekende coronaire hartziekte. 	 Patiënt heeft geen atherosclerose 	CONTRADICTION	0	TRAIN
4562	[**Achternaam bekende patiënt **] is een 60-jarige man met een bekende coronaire hartziekte. 	 Patiënt heeft angina 	NEUTRAL	0	TRAIN
4563	In het veld geïntubeerd wegens lethargie, overgebracht naar [**Locatie (on) **]-[**Voornaam arts **]. 	 De ademhalingsstatus van de patiënt was zorgwekkend. 	ENTAILMENT	0	TRAIN
4564	In het veld geïntubeerd wegens lethargie, overgebracht naar [**Locatie (on) **]-[**Voornaam arts **]. 	 De patiënt wordt niet geïntubeerd. 	CONTRADICTION	0	TRAIN
4565	In het veld geïntubeerd wegens lethargie, overgebracht naar [**Locatie (on) **]-[**Voornaam arts **]. 	 De patiënt heeft een neurologische aandoening. 	NEUTRAL	0	TRAIN
4566	De patiënt gedraagt ​​zich vreemd volgens familierapport sinds [**2675-7-21**]. 	 patiënt heeft een veranderde mentale toestand 	ENTAILMENT	0	TRAIN
4567	De patiënt gedraagt ​​zich vreemd volgens familierapport sinds [**2675-7-21**]. 	 patiënt is in de mentale toestand bij baseline 	CONTRADICTION	0	TRAIN
4568	De patiënt gedraagt ​​zich vreemd volgens familierapport sinds [**2675-7-21**]. 	 patiënt heeft delerium 	NEUTRAL	0	TRAIN
4569	Allergische rinitis 12. 	 Loopneus 	ENTAILMENT	0	TRAIN
4570	Allergische rinitis 12. 	 Geen bekende allergieën 	CONTRADICTION	0	TRAIN
4571	Allergische rinitis 12. 	 Geschiedenis van allergieën voor pollen 	NEUTRAL	0	TRAIN
4572	Cellulitisgeschiedenis, positieve MRSA-kolonisatie. 	 Patiënt heeft een huidinfectie 	ENTAILMENT	0	TRAIN
4573	Cellulitisgeschiedenis, positieve MRSA-kolonisatie. 	 Patiënt heeft normaal onderzoek 	CONTRADICTION	0	TRAIN
4574	Cellulitisgeschiedenis, positieve MRSA-kolonisatie. 	 Patiënt heeft leukocytose 	NEUTRAL	0	TRAIN
4575	De patiënt heeft 500 mg intraveneus levofloxacine gekregen in het externe ziekenhuis en de patiënt heeft zowel intraveneuze vancomycine als ceftazidim gekregen op onze afdeling spoedeisende hulp. 	 De patiënt heeft breedspectrumantibiotica gekregen. 	ENTAILMENT	0	TRAIN
4576	De patiënt heeft 500 mg intraveneus levofloxacine gekregen in het externe ziekenhuis en de patiënt heeft zowel intraveneuze vancomycine als ceftazidim gekregen op onze afdeling spoedeisende hulp. 	 De heeft geen antibiotica gekregen. 	CONTRADICTION	0	TRAIN
4577	De patiënt heeft 500 mg intraveneus levofloxacine gekregen in het externe ziekenhuis en de patiënt heeft zowel intraveneuze vancomycine als ceftazidim gekregen op onze afdeling spoedeisende hulp. 	 De patiënt heeft een longontsteking. 	NEUTRAL	0	TRAIN
4578	10. h/o panniculitis - [** Locatie **]us episode [**8-21**] met geïnfecteerd hematoom en complicaties resulterend in IC-verblijf daarna. 	 Geschiedenis van infectie en opname op de intensive care 	ENTAILMENT	0	TRAIN
4579	10. h/o panniculitis - [** Locatie **]us episode [**8-21**] met geïnfecteerd hematoom en complicaties resulterend in IC-verblijf daarna. 	 Geen geschiedenis van ziekenhuisopnames 	CONTRADICTION	0	TRAIN
4580	10. h/o panniculitis - [** Locatie **]us episode [**8-21**] met geïnfecteerd hematoom en complicaties resulterend in IC-verblijf daarna. 	 Geschiedenis van vasculitis 	NEUTRAL	0	TRAIN
4581	Coronaire hartziekte, status na myocardinfarct in [**2758-3-16**]. 	 Geschiedenis van een hartaanval 	ENTAILMENT	0	TRAIN
4582	Coronaire hartziekte, status na myocardinfarct in [**2758-3-16**]. 	 Geen voorgeschiedenis van hartaandoeningen 	CONTRADICTION	0	TRAIN
4583	Coronaire hartziekte, status na myocardinfarct in [**2758-3-16**]. 	 Geschiedenis van hypertensie en hyperlipidemie 	NEUTRAL	0	TRAIN
4584	Ballondilitatie van de proximale luchtpijp met excisie van granulatieweefsel op de voorste tracheale wand, IDDM, CAD, MI, PNA [**2630**] 	 Patiënt heeft meerdere chronische medische aandoeningen 	ENTAILMENT	0	TRAIN
4585	Ballondilitatie van de proximale luchtpijp met excisie van granulatieweefsel op de voorste tracheale wand, IDDM, CAD, MI, PNA [**2630**] 	 Patiënt heeft normale tracheale bevindingen 	CONTRADICTION	0	TRAIN
4586	Ballondilitatie van de proximale luchtpijp met excisie van granulatieweefsel op de voorste tracheale wand, IDDM, CAD, MI, PNA [**2630**] 	 Patiënt heeft PAD 	NEUTRAL	0	TRAIN
4587	[**Datumbereik (3) 12197**] bij [**Hospital3 922**] Ziekenhuis voor ademnood, pleurale effusies, Pseudomonas-urineweginfectie. 	 De patiënt had een recente urineweginfectie 	ENTAILMENT	0	TRAIN
4588	[**Datumbereik (3) 12197**] bij [**Hospital3 922**] Ziekenhuis voor ademnood, pleurale effusies, Pseudomonas-urineweginfectie. 	 De patiënt heeft geen voorgeschiedenis van ademhalingsproblemen 	CONTRADICTION	0	TRAIN
4589	[**Datumbereik (3) 12197**] bij [**Hospital3 922**] Ziekenhuis voor ademnood, pleurale effusies, Pseudomonas-urineweginfectie. 	 De patiënt is immuungecompromitteerd 	NEUTRAL	0	TRAIN
4590	Op de dag voorafgaand aan zijn ontslag omvatte zijn relevante laboratoriuminformatie een witte telling van 7.000, hematocriet 25, aantal bloedplaatjes 128.000, elektrolytprofiel van 142 natrium, 3,9 kalium, 106, 27 CO2, 106 chloride, BUN & creatinine van 20 en 1,1, 90 serumglucose. 	 De patiënt heeft bloedarmoede. 	ENTAILMENT	0	TRAIN
4591	Op de dag voorafgaand aan zijn ontslag omvatte zijn relevante laboratoriuminformatie een witte telling van 7.000, hematocriet 25, aantal bloedplaatjes 128.000, elektrolytprofiel van 142 natrium, 3,9 kalium, 106, 27 CO2, 106 chloride, BUN & creatinine van 20 en 1,1, 90 serumglucose. 	 De patiënt heeft nierfalen. 	CONTRADICTION	0	TRAIN
4592	Op de dag voorafgaand aan zijn ontslag omvatte zijn relevante laboratoriuminformatie een witte telling van 7.000, hematocriet 25, aantal bloedplaatjes 128.000, elektrolytprofiel van 142 natrium, 3,9 kalium, 106, 27 CO2, 106 chloride, BUN & creatinine van 20 en 1,1, 90 serumglucose. 	 De patiënt heeft bloedarmoede door ijzertekort. 	NEUTRAL	0	TRAIN
4593	Pancytopenie, onzekere etiologie 6. 	 De patiënt is pancytopenisch. 	ENTAILMENT	0	TRAIN
4594	Pancytopenie, onzekere etiologie 6. 	 De patiënt heeft een normaal bloedbeeld. 	CONTRADICTION	0	TRAIN
4595	Pancytopenie, onzekere etiologie 6. 	 De patiënt heeft kanker. 	NEUTRAL	0	TRAIN
4596	Inflammatoire artropathie 7. 	 De patiënt heeft een auto-immuun artritis. 	ENTAILMENT	0	TRAIN
4597	Inflammatoire artropathie 7. 	 De patiënt heeft normale gewrichten. 	CONTRADICTION	0	TRAIN
4598	Inflammatoire artropathie 7. 	 De patiënt heeft reumatoïde artritis. 	NEUTRAL	0	TRAIN
4599	Hij werd onlangs opnieuw opgenomen en ontslagen op [**3264-5-8**] met koorts en pseudocyste-infectie, waarbij hij naar huis werd ontslagen met fluconazol en augmentin. 	 Hij is onlangs behandeld voor infectie 	ENTAILMENT	0	TRAIN
4600	Hij werd onlangs opnieuw opgenomen en ontslagen op [**3264-5-8**] met koorts en pseudocyste-infectie, waarbij hij naar huis werd ontslagen met fluconazol en augmentin. 	 Hij had recent geen antibiotica gebruikt 	CONTRADICTION	0	TRAIN
4601	Hij werd onlangs opnieuw opgenomen en ontslagen op [**3264-5-8**] met koorts en pseudocyste-infectie, waarbij hij naar huis werd ontslagen met fluconazol en augmentin. 	 Zijn symptomen verdwenen met antibiotica 	NEUTRAL	0	TRAIN
4602	Na 48 uur met negatieve kweken werden de antibiotica stopgezet. 	 De patiënt had een vermoeden van bacteriëmie. 	ENTAILMENT	0	TRAIN
4603	Na 48 uur met negatieve kweken werden de antibiotica stopgezet. 	 Patiënte had een positieve bloedkweek. 	CONTRADICTION	0	TRAIN
4604	Na 48 uur met negatieve kweken werden de antibiotica stopgezet. 	 De patiënt had geen bacteriegroei in de bloedkweken. 	NEUTRAL	0	TRAIN
4605	De patiënt werd gestart met een bètablokker, nitroglycerine, heparine en Integrilin en werd spontaan naar het katheterisatielaboratorium gebracht. 	 Patiënt is begonnen met meerdere IV-medicijnen 	ENTAILMENT	0	TRAIN
4606	De patiënt werd gestart met een bètablokker, nitroglycerine, heparine en Integrilin en werd spontaan naar het katheterisatielaboratorium gebracht. 	 Patiënt heeft geen tussenkomst nodig 	CONTRADICTION	0	TRAIN
4607	De patiënt werd gestart met een bètablokker, nitroglycerine, heparine en Integrilin en werd spontaan naar het katheterisatielaboratorium gebracht. 	 Patiënt heeft CAD 	NEUTRAL	0	TRAIN
4608	Ze heeft albuterol in huis maar gebruikt het niet veel. 	 Patiënt heeft een inhalator 	ENTAILMENT	0	TRAIN
4609	Ze heeft albuterol in huis maar gebruikt het niet veel. 	 patiënt heeft normale longen 	CONTRADICTION	0	TRAIN
4610	Ze heeft albuterol in huis maar gebruikt het niet veel. 	 patiënt heeft astma 	NEUTRAL	0	TRAIN
4611	Bij aankomst werd opgemerkt dat de temperatuur 92,0 F ​​was; puls 70; bloeddruk 146/69; ademhalingsfrequentie 16 op geassisteerde controlebeademing met een totaal volume van 700, 100% FIO2 met PEEP van 5. 	 De patiënt is onderkoeld. 	ENTAILMENT	0	TRAIN
4612	Bij aankomst werd opgemerkt dat de temperatuur 92,0 F ​​was; puls 70; bloeddruk 146/69; ademhalingsfrequentie 16 op geassisteerde controlebeademing met een totaal volume van 700, 100% FIO2 met PEEP van 5. 	 De patiënt is koortsig. 	CONTRADICTION	0	TRAIN
4613	Bij aankomst werd opgemerkt dat de temperatuur 92,0 F ​​was; puls 70; bloeddruk 146/69; ademhalingsfrequentie 16 op geassisteerde controlebeademing met een totaal volume van 700, 100% FIO2 met PEEP van 5. 	 De patiënt was gekoeld na een hartstilstand. 	NEUTRAL	0	TRAIN
4614	Ze werd 4 dagen geleden naar huis ontslagen. 	 Ze is niet langer opgenomen in het ziekenhuis 	ENTAILMENT	0	TRAIN
4615	Ze werd 4 dagen geleden naar huis ontslagen. 	 Het ligt op de IC 	CONTRADICTION	0	TRAIN
4616	Ze werd 4 dagen geleden naar huis ontslagen. 	 Haar toestand is opgelost 	NEUTRAL	0	TRAIN
4617	Ze ontkent nekpijn of hoofdpijn op het moment dat de beroerte begon. 	 Patiënt heeft een cerebrovasculair voorval gehad 	ENTAILMENT	0	TRAIN
4618	Ze ontkent nekpijn of hoofdpijn op het moment dat de beroerte begon. 	 Patiënt heeft een normaal neurologisch onderzoek 	CONTRADICTION	0	TRAIN
4619	Ze ontkent nekpijn of hoofdpijn op het moment dat de beroerte begon. 	 Patiënt heeft aspirine genomen 	NEUTRAL	0	TRAIN
4620	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: De patiënt is een 59-jarige man met een voorgeschiedenis van hypertensie en vraag naar een MI van de patiënt in het verleden, die een stresstest onderging in [**2910-4-1**] met borderline ECG-veranderingen, geen pijn op de borst en bereikte 84% maximale hartslag. 	 De patiënt heeft geen kritische kransslagaderstenose. 	ENTAILMENT	0	TRAIN
4621	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: De patiënt is een 59-jarige man met een voorgeschiedenis van hypertensie en vraag naar een MI van de patiënt in het verleden, die een stresstest onderging in [**2910-4-1**] met borderline ECG-veranderingen, geen pijn op de borst en bereikte 84% maximale hartslag. 	 De patiënt heeft geen coronaire calcificaties. 	CONTRADICTION	0	TRAIN
4622	GESCHIEDENIS VAN DE HUIDIGE ZIEKTE: De patiënt is een 59-jarige man met een voorgeschiedenis van hypertensie en vraag naar een MI van de patiënt in het verleden, die een stresstest onderging in [**2910-4-1**] met borderline ECG-veranderingen, geen pijn op de borst en bereikte 84% maximale hartslag. 	 De patiënt heeft een coronaire hartziekte. 	NEUTRAL	0	TRAIN
4623	Hij had ook pijn op de borstkas rechts posterieur, consistent met eerdere episodes van pneumonie. 	 De patiënt had een eerdere longinfectie. 	ENTAILMENT	0	TRAIN
4624	Hij had ook pijn op de borstkas rechts posterieur, consistent met eerdere episodes van pneumonie. 	 De patiënt heeft nooit een longinfectie gehad. 	CONTRADICTION	0	TRAIN
4625	Hij had ook pijn op de borstkas rechts posterieur, consistent met eerdere episodes van pneumonie. 	 De patiënt heeft een normale longfunctie. 	NEUTRAL	0	TRAIN
4626	Zijn Hct daalde echter van baseline 36 naar 26 bij opname tot 22 vanmorgen met INR 3,4. 	 de patiënt heeft bloedverlies 	ENTAILMENT	0	TRAIN
4627	Zijn Hct daalde echter van baseline 36 naar 26 bij opname tot 22 vanmorgen met INR 3,4. 	 de patiënt is niet bloedarmoede 	CONTRADICTION	0	TRAIN
4628	Zijn Hct daalde echter van baseline 36 naar 26 bij opname tot 22 vanmorgen met INR 3,4. 	 de patiënt heeft een bloeding 	NEUTRAL	0	TRAIN
4629	Hij zegt dat zijn kleding losjes zit en blijkbaar de afgelopen twee maanden veel is afgevallen. 	 De patiënt heeft gewichtsverlies. 	ENTAILMENT	0	TRAIN
4630	Hij zegt dat zijn kleding losjes zit en blijkbaar de afgelopen twee maanden veel is afgevallen. 	 De patiënt heeft gewichtstoename. 	CONTRADICTION	0	TRAIN
4631	Hij zegt dat zijn kleding losjes zit en blijkbaar de afgelopen twee maanden veel is afgevallen. 	 De patiënt heeft kanker. 	NEUTRAL	0	TRAIN
4632	Laatste hemoglobine A1C was op [**3167-11-14**] 7,3. 	 Hemoglobine A1C was hoog 	ENTAILMENT	0	TRAIN
4633	Laatste hemoglobine A1C was op [**3167-11-14**] 7,3. 	 Hemoglobine A1C was binnen de normale limieten 	CONTRADICTION	0	TRAIN
4634	Laatste hemoglobine A1C was op [**3167-11-14**] 7,3. 	 De patiënt heeft diabetes type 2 	NEUTRAL	0	TRAIN
4635	Deze zwangerschap werd gecompliceerd door [**Locatie **] die verdween. 	 Patiënt is zwanger 	ENTAILMENT	0	TRAIN
4636	Deze zwangerschap werd gecompliceerd door [**Locatie **] die verdween. 	 Patiënt is niet zwanger 	CONTRADICTION	0	TRAIN
4637	Deze zwangerschap werd gecompliceerd door [**Locatie **] die verdween. 	 Patiënt heeft CKD 	NEUTRAL	0	TRAIN
4638	Geen duizeligheid, geen duizeligheid, geen pijn op de katheterisatieplaats. 	 De patiënt had een recente katheterisatie. 	ENTAILMENT	0	TRAIN
4639	Geen duizeligheid, geen duizeligheid, geen pijn op de katheterisatieplaats. 	 De patiënt heeft pijn. 	CONTRADICTION	0	TRAIN
4640	Geen duizeligheid, geen duizeligheid, geen pijn op de katheterisatieplaats. 	 Bij patiënte werd een coronaire stent geplaatst. 	NEUTRAL	0	TRAIN
4641	Verklaart dat ze een soortgelijke opname heeft gehad met vergelijkbare symptomen, maar deze keer heeft ze geen hoofdpijn. 	 Ze heeft een eerdere opname in het ziekenhuis gehad 	ENTAILMENT	0	TRAIN
4642	Verklaart dat ze een soortgelijke opname heeft gehad met vergelijkbare symptomen, maar deze keer heeft ze geen hoofdpijn. 	 Ze klaagt over hevige hoofdpijn 	CONTRADICTION	0	TRAIN
4643	Verklaart dat ze een soortgelijke opname heeft gehad met vergelijkbare symptomen, maar deze keer heeft ze geen hoofdpijn. 	 Ze is hypertensief 	NEUTRAL	0	TRAIN
4644	Intact moro maar zwak zuigen. 	 De patiënte heeft moeite met het geven van borstvoeding. 	ENTAILMENT	0	TRAIN
4645	Intact moro maar zwak zuigen. 	 De patiënt heeft een sterke zuigkracht. 	CONTRADICTION	0	TRAIN
4646	Intact moro maar zwak zuigen. 	 De patiënt werd te vroeg geboren. 	NEUTRAL	0	TRAIN
4647	De patiënt werd naar een extern ziekenhuis gebracht waar hij pijnvrij was op de borst en werd overgebracht naar [**Hospital1 188**] voor hartkatheterisatie. 	 De patiënt had een cardiale katheter nodig. 	ENTAILMENT	0	TRAIN
4648	De patiënt werd naar een extern ziekenhuis gebracht waar hij pijnvrij was op de borst en werd overgebracht naar [**Hospital1 188**] voor hartkatheterisatie. 	 De patiënt heeft acute pijn op de borst. 	CONTRADICTION	0	TRAIN
4649	De patiënt werd naar een extern ziekenhuis gebracht waar hij pijnvrij was op de borst en werd overgebracht naar [**Hospital1 188**] voor hartkatheterisatie. 	 Patiënte had stabiele angina. 	NEUTRAL	0	TRAIN
4650	Hij kreeg aggrenox, die hij regelmatig heeft ingenomen. 	 De patiënt krijgt een anti-bloedplaatjesmedicatie. 	ENTAILMENT	0	TRAIN
4651	Hij kreeg aggrenox, die hij regelmatig heeft ingenomen. 	 De patiënt gebruikt geen medicatie. 	CONTRADICTION	0	TRAIN
4652	Hij kreeg aggrenox, die hij regelmatig heeft ingenomen. 	 De patiënt heeft eerder een hartkatheterisatie gehad. 	NEUTRAL	0	TRAIN
4653	Twijfelachtige chronische obstructieve longziekte op thuis O2 2 liter met een FEV1 van 45%, FVC van 53%. 	 Abnormale longfunctie 	ENTAILMENT	0	TRAIN
4654	Twijfelachtige chronische obstructieve longziekte op thuis O2 2 liter met een FEV1 van 45%, FVC van 53%. 	 Normale longfunctie 	CONTRADICTION	0	TRAIN
4655	Twijfelachtige chronische obstructieve longziekte op thuis O2 2 liter met een FEV1 van 45%, FVC van 53%. 	 Restrictieve longziekte 	NEUTRAL	0	TRAIN
4656	De patiënt werd naar huis ontslagen tot vier dagen voor opname, toen hij zich met kortademigheid en koorts op de Spoedeisende Hulp meldde. 	 De patiënt heeft een verhoogde temperatuur en ademhalingsmoeilijkheden 	ENTAILMENT	0	TRAIN
4657	De patiënt werd naar huis ontslagen tot vier dagen voor opname, toen hij zich met kortademigheid en koorts op de Spoedeisende Hulp meldde. 	 De patiënt is koortsig 	CONTRADICTION	0	TRAIN
4658	De patiënt werd naar huis ontslagen tot vier dagen voor opname, toen hij zich met kortademigheid en koorts op de Spoedeisende Hulp meldde. 	 De patiënt heeft een verhoogd aantal witte bloedcellen 	NEUTRAL	0	TRAIN
4659	Routine wondverzorging voortgezet volgens eerdere aanbevelingen. 	 De patiënt heeft een open wond. 	ENTAILMENT	0	TRAIN
4660	Routine wondverzorging voortgezet volgens eerdere aanbevelingen. 	 de patiënt heeft geen open wonden. 	CONTRADICTION	0	TRAIN
4661	Routine wondverzorging voortgezet volgens eerdere aanbevelingen. 	 De patiënt heeft een stasiszweer. 	NEUTRAL	0	TRAIN
4662	1) Cryptogene cirrose ([**3-6**] NASH vs. alfa-1-antitrypsinedeficiëntie), MELD-score 21. 	 De patiënt heeft cirrose. 	ENTAILMENT	0	TRAIN
4663	1) Cryptogene cirrose ([**3-6**] NASH vs. alfa-1-antitrypsinedeficiëntie), MELD-score 21. 	 De patiënt heeft een normale lever. 	CONTRADICTION	0	TRAIN
4664	1) Cryptogene cirrose ([**3-6**] NASH vs. alfa-1-antitrypsinedeficiëntie), MELD-score 21. 	 De patiënt heeft miltafwijkingen. 	NEUTRAL	0	TRAIN
4665	Tijdens zijn [** Locatie **]us-work-up voor een knievervanging, bleek hij kritieke AS en een verwijde Ascending Aorta te hebben. 	 De patiënt heeft een oplopend aorta-aneurysma. 	ENTAILMENT	0	TRAIN
4666	Tijdens zijn [** Locatie **]us-work-up voor een knievervanging, bleek hij kritieke AS en een verwijde Ascending Aorta te hebben. 	 De patiënt heeft een normaal hart en hartkleppen. 	CONTRADICTION	0	TRAIN
4667	Tijdens zijn [** Locatie **]us-work-up voor een knievervanging, bleek hij kritieke AS en een verwijde Ascending Aorta te hebben. 	 De patiënt heeft congestief hartfalen. 	NEUTRAL	0	TRAIN
4668	Op de spoedeisende hulp bleek in atriale flutter te zijn bij 150 met een 2:1-blok en BP 170/110. 	 aritmie 	ENTAILMENT	0	TRAIN
4669	Op de spoedeisende hulp bleek in atriale flutter te zijn bij 150 met een 2:1-blok en BP 170/110. 	 Normale hartfunctie 	CONTRADICTION	0	TRAIN
4670	Op de spoedeisende hulp bleek in atriale flutter te zijn bij 150 met een 2:1-blok en BP 170/110. 	 Geschiedenis van hypertensie 	NEUTRAL	0	TRAIN
4671	De abx werd op de grond stopgezet omdat hij een chronische foley had en hij asymptomatisch was. 	 Patiënt heeft geen actieve infectie 	ENTAILMENT	0	TRAIN
4672	De abx werd op de grond stopgezet omdat hij een chronische foley had en hij asymptomatisch was. 	 Patiënt is niet behandeld met antibiotica 	CONTRADICTION	0	TRAIN
4673	De abx werd op de grond stopgezet omdat hij een chronische foley had en hij asymptomatisch was. 	 Patiënt heeft geen koorts 	NEUTRAL	0	TRAIN
4674	Goedaardige prostaathyperplasie #. h/o Urinewegobstructie #. 	 Patiënt heeft een chronische aandoening 	ENTAILMENT	0	TRAIN
4675	Goedaardige prostaathyperplasie #. h/o Urinewegobstructie #. 	 Patiënt heeft geen GU-klachten 	CONTRADICTION	0	TRAIN
4676	Goedaardige prostaathyperplasie #. h/o Urinewegobstructie #. 	 Patiënt heeft prostaatkanker 	NEUTRAL	0	TRAIN
4677	Hij werd behandeld met haldol, ativan, risperidon, benadryl en cogentin. 	 De patiënt wordt behandeld voor een psychose. 	ENTAILMENT	0	TRAIN
4678	Hij werd behandeld met haldol, ativan, risperidon, benadryl en cogentin. 	 De patiënt gebruikt geen antipsychotica. 	CONTRADICTION	0	TRAIN
4679	Hij werd behandeld met haldol, ativan, risperidon, benadryl en cogentin. 	 De patiënt is geagiteerd. 	NEUTRAL	0	TRAIN
4680	CPAP werd geprobeerd in ED, maar de patiënt weigerde en werd geagiteerd. 	 De patiënt weigerde continue positieve luchtwegdruktherapie 	ENTAILMENT	0	TRAIN
4681	CPAP werd geprobeerd in ED, maar de patiënt weigerde en werd geagiteerd. 	 De patiënt is rustig 	CONTRADICTION	0	TRAIN
4682	CPAP werd geprobeerd in ED, maar de patiënt weigerde en werd geagiteerd. 	 De patiënt is kortademig 	NEUTRAL	0	TRAIN
4683	Ze kreeg toenemende sacrale pijn en werd geëvalueerd door de Pain Clinic en kreeg verschillende verdovende middelen, waaronder OxyContin en MS Contin. - [**3329-5-23**], ze vroeg om evaluatie in het EW op [**Locatie 1590**] [**Staat 1591**]Ziekenhuis voor toegenomen bekkenpijn. 	 Patiënt heeft chronische pijn 	ENTAILMENT	0	TRAIN
4684	Ze kreeg toenemende sacrale pijn en werd geëvalueerd door de Pain Clinic en kreeg verschillende verdovende middelen, waaronder OxyContin en MS Contin. - [**3329-5-23**], ze vroeg om evaluatie in het EW op [**Locatie 1590**] [**Staat 1591**]Ziekenhuis voor toegenomen bekkenpijn. 	 Patiënt heeft geen medicijnen ingenomen 	CONTRADICTION	0	TRAIN
4685	Ze kreeg toenemende sacrale pijn en werd geëvalueerd door de Pain Clinic en kreeg verschillende verdovende middelen, waaronder OxyContin en MS Contin. - [**3329-5-23**], ze vroeg om evaluatie in het EW op [**Locatie 1590**] [**Staat 1591**]Ziekenhuis voor toegenomen bekkenpijn. 	 Patiënt heeft een verdovende tolerantie 	NEUTRAL	0	TRAIN
4686	Hij ontkent elk ongewoon voedsel. 	 de patiënt heeft geen ongewoon voedsel gegeten 	ENTAILMENT	0	TRAIN
4687	Hij ontkent elk ongewoon voedsel. 	 de patiënt at vreemd voedsel 	CONTRADICTION	0	TRAIN
4688	Hij ontkent elk ongewoon voedsel. 	 de patiënt heeft diarree 	NEUTRAL	0	TRAIN
4689	Bij aankomst op de vloer, HR 94 BP 127/74 94% 2L, pijnvrij op de borst met Nitro-infuus op 2. 	 Patiënt heeft geen angina 	ENTAILMENT	0	TRAIN
4690	Bij aankomst op de vloer, HR 94 BP 127/74 94% 2L, pijnvrij op de borst met Nitro-infuus op 2. 	 Patiënt heeft tachycardie 	CONTRADICTION	0	TRAIN
4691	Bij aankomst op de vloer, HR 94 BP 127/74 94% 2L, pijnvrij op de borst met Nitro-infuus op 2. 	 Patiënt heeft onderliggende CAD 	NEUTRAL	0	TRAIN
4692	Normale foetale harttonen. 	 de foetale harttonen zijn normaal 	ENTAILMENT	0	TRAIN
4693	Normale foetale harttonen. 	 er is een trage foetale hartslag 	CONTRADICTION	0	TRAIN
4694	Normale foetale harttonen. 	 de foetus is voldragen 	NEUTRAL	0	TRAIN
4695	Pt meldde ook dat hij 3 dagen hoestte, witte slijm produceerde, en onlangs in contact was geweest met een kleindochter [**Naam2 (NI) **] met griep. . 	 De patiënt heeft een infectie van de bovenste luchtwegen. 	ENTAILMENT	0	TRAIN
4696	Pt meldde ook dat hij 3 dagen hoestte, witte slijm produceerde, en onlangs in contact was geweest met een kleindochter [**Naam2 (NI) **] met griep. . 	 De patiënt heeft geen symptomen. 	CONTRADICTION	0	TRAIN
4697	Pt meldde ook dat hij 3 dagen hoestte, witte slijm produceerde, en onlangs in contact was geweest met een kleindochter [**Naam2 (NI) **] met griep. . 	 De patiënt heeft een virale infectie. 	NEUTRAL	0	TRAIN
